Latitude,Longitude,Bottom depth (m),Fish 38 kHz sA (m^2 nmi^-2),Zooplankton 120 kHz sA (m^2 nmi^-2),Arctic cod (No. m^-2),Saffron cod (No. m^-2),Capelin (No. m^-2),herring (No. m^-2),Pollock (No. m^-2)
70.5,-168.37,43.023,15.246,1.3684,0,0.00010801,0,0,0
70.5,-168.35,43.407,25.818,1.1366,0,0.0001829,0,0,0
70.5,-168.32,43.957,28.952,1.919,0,0.00020511,0,0,0
70.5,-168.3,44.027,62.136,3.3105,0,0.00044019,0,0,0
70.5,-168.27,44.016,66.279,1.8724,0,0.00046954,0,0,0
70.501,-168.25,44.643,47.597,1.9067,0,0.00033719,0,0,0
70.501,-168.22,45.315,49.801,2.92,0,0.0003528,0,0,0
70.501,-168.2,45.07,43.381,3.7476,0,0.00030733,0,0,0
70.501,-168.17,45.282,36.401,6.1675,0,0.00025787,0,0,0
70.501,-168.15,45.614,42.272,2.1328,0,0.00029947,0,0,0
70.501,-168.12,45.758,33.478,1.2442,0,0.00023717,0,0,0
70.5,-168.1,46.191,18.615,3.9548,0,0.00013187,0,0,0
70.5,-168.07,46.878,24.226,35.4,0,0.00017163,0,0,0
70.5,-168.05,46.926,29.896,63.556,0,0.00021179,0,0,0
70.5,-168.02,47.067,17.72,88.65,0,0.00012553,0,0,0
70.5,-168,47.047,11.945,57.508,0,8.4621e-05,0,0,0
70.5,-167.97,47.178,11.151,47.611,0,7.9e-05,0,0,0
70.5,-167.95,47.426,21.699,90.677,0,0.00015372,0,0,0
70.5,-167.92,47.613,24.764,187.57,0,0.00017544,0,0,0
70.5,-167.9,48.012,24.859,422.61,0,0.00017611,0,0,0
70.5,-167.87,48.256,10.701,259.4,0,7.5807e-05,0,0,0
70.5,-167.85,48.821,18.895,302.55,0,0.00013386,0,0,0
70.5,-167.82,48.955,38.177,156.13,0,0.00027046,0,0,0
70.5,-167.8,48.92,17.968,46.42,0,0.00012729,0,0,0
70.501,-167.77,49.246,10.229,173.51,0,0,0,0,0
70.5,-167.75,49.187,8.0321,99.831,0,0,0,0,0
70.5,-167.73,49.421,16.569,131.33,0,0,0,0,0
70.5,-167.7,49.263,11.412,117.61,0,0,0,0,0
70.5,-167.68,49.784,10.117,13.073,0,0,0,0,0
70.5,-167.65,50.305,27.846,6.828,0,0,0,0,0
70.5,-167.63,50.357,50.24,96.233,0,0,0,0,0
70.5,-167.6,50.589,51.901,34.985,0,0,0,0,0
70.5,-167.58,50.687,18.901,3.5332,0,0,0,0,0
70.5,-167.55,51.756,38.057,1.786,0,0,0,0,0
70.5,-167.53,52.604,26.556,81.796,0,0,0,0,0
70.5,-167.5,51.673,26.13,195.74,0,0,0,0,0
70.5,-167.48,50.02,49.211,105.09,0,0,0,0,0
70.5,-167.45,49.659,39.587,115.98,0,0,0,0,0
70.5,-167.43,49.722,38.349,206.8,0,0,0,0,0
70.5,-167.4,49.344,30.109,95.072,0,0,0,0,0
70.5,-167.38,49.397,155.87,62.104,0,0,0,0,0
70.5,-167.35,49.593,56.996,25.712,0,0,0,0,0
70.5,-167.33,49.615,60.177,52.681,0,0,0,0,0
70.5,-167.3,50.241,47.687,59.671,0,0,0,0,0
70.5,-167.28,50.438,49.988,122.6,0,0,0,0,0
70.5,-167.25,50.293,20.55,54.55,0,0,0,0,0
70.5,-167.23,50.338,18.966,45.22,0,0,0,0,0
70.5,-167.2,50.617,28.986,108.46,0,0,0,0,0
70.5,-167.18,50.886,20.477,152.81,0,0,0,0,0
70.5,-167.15,51.349,29.544,163.13,0,0,0,0,0
70.5,-167.13,51.615,18.896,28.805,0,0,0,0,0
70.5,-167.1,51.478,30.707,145.04,0,0,0,0,0
70.5,-167.08,51.145,12.611,105.46,0,0,0,0,0
70.5,-167.05,50.649,10.737,69.097,0,0,0,0,0
70.5,-167.03,50.532,11.065,150.18,0,0,0,0,0
70.553,-166.98,51.358,20.191,115.36,0,0,0,0,0
70.545,-166.99,51.299,21.368,47.956,0,0,0,0,0
70.536,-166.99,51.198,24.498,69.388,0,0,0,0,0
70.528,-166.99,51.025,16.529,50.037,0,0,0,0,0
70.521,-166.98,50.949,8.2074,37.37,0,0,0,0,0
70.514,-166.97,50.521,7.1923,59.722,0,0,0,0,0
70.507,-166.96,50.327,19.296,43.349,0.03481,0,0.0023613,0,0
70.502,-166.94,50.144,22.375,37.905,0.040363,0,0.002738,0,0
70.5,-166.85,49.713,15.933,83.364,0.028742,0,0.0019497,0,0
70.5,-166.83,49.393,16.494,47.775,0.029755,0,0.0020184,0,0
70.5,-166.8,48.899,13.132,30.699,0.023691,0,0.001607,0,0
70.5,-166.78,48.254,40.108,66.412,0.072354,0,0.004908,0,0
70.5,-166.75,47.644,29.393,132.5,0.053025,0,0.0035969,0,0
70.5,-166.73,46.974,59.213,186.59,0.10682,0,0.007246,0,0
70.5,-166.7,46.455,57.542,187.46,0.1038,0,0.0070414,0,0
70.5,-166.68,46.345,19.801,171.2,0.035721,0,0.0024231,0,0
70.5,-166.65,46.341,17.164,156.06,0.030964,0,0.0021004,0,0
70.5,-166.63,46.238,14.688,122.15,0.026496,0,0.0017974,0,0
70.5,-166.6,45.812,13.128,194.35,0.023683,0,0.0016065,0,0
70.5,-166.58,45.244,15.981,166.99,0.02883,0,0.0019556,0,0
70.5,-166.55,44.99,9.0036,112.51,0.016242,0,0.0011018,0,0
70.5,-166.53,45.01,11.506,90.158,0.020757,0,0.001408,0,0
70.5,-166.5,45.104,17.544,49.272,0.059846,0,0.00079946,0,0
70.5,-166.48,45.357,42.888,149.17,0.16841,0,0.00089789,0,0
70.5,-166.45,45.508,33.767,58.902,0.13259,0,0.00070694,0,0
70.5,-166.43,45.472,29.578,43.193,0.11614,0,0.00061923,0,0
70.5,-166.4,45.194,40.665,111.61,0.15968,0,0.00085136,0,0
70.5,-166.38,45.043,43.74,22.516,0.17175,0,0.00091574,0,0
70.5,-166.35,45.119,40.565,19.406,0.15929,0,0.00084926,0,0
70.5,-166.33,45.089,102.85,40.619,0.40386,0,0.0021532,0,0
70.5,-166.3,44.926,117.65,62.157,0.46199,0,0.0024632,0,0
70.5,-166.28,44.503,245.2,23.546,0.96282,0,0.0051335,0,0
70.5,-166.25,44.911,346.43,51.343,1.3603,0,0.0072528,0,0
70.484,-166.43,45.275,17.301,16.774,0.16095,0,2.8595e-06,0,0
70.486,-166.42,45.235,24.828,5.6565,0.23098,0,4.1036e-06,0,0
70.487,-166.4,45.212,19.891,6.1685,0.18505,0,3.2876e-06,0,0
70.489,-166.38,45.175,28.68,2.9727,0.26681,0,4.7403e-06,0,0
70.49,-166.35,45.108,67.477,10.851,0.62774,0,1.1153e-05,0,0
70.492,-166.33,45.027,122.38,1.1638,1.1386,0,2.0228e-05,0,0
70.494,-166.3,44.967,167.11,0.97575,1.5547,0,2.7621e-05,0,0
70.496,-166.28,44.54,475.21,9.0774,4.4209,0,7.8543e-05,0,0
70.498,-166.25,44.792,856.83,33.668,7.9711,0,0.00014162,0,0
70.501,-166.24,45.157,586.86,90.406,5.4596,0,9.6997e-05,0,0
70.5,-166.22,45.098,410,9.6655,3.8142,0,6.7764e-05,0,0
70.5,-166.19,45.007,585.94,1.6114,5.4511,0,9.6845e-05,0,0
70.5,-166.17,44.957,623.52,1.7799,5.8007,0,0.00010306,0,0
70.5,-166.14,44.973,546.7,1.1754,5.086,0,9.036e-05,0,0
70.5,-166.12,44.911,894.08,0.14689,8.3176,0,0.00014777,0,0
70.5,-166.09,44.866,947.41,0.42882,8.8138,0,0.00015659,0,0
70.5,-166.07,44.849,475.34,1.5837,4.4221,0,7.8564e-05,0,0
70.5,-166.04,44.926,586.23,2.899,5.4537,0,9.6893e-05,0,0
70.501,-166.02,44.995,781.37,66.249,7.2691,0,0.00012914,0,0
70.501,-165.99,44.927,571.07,34.926,5.3127,0,9.4387e-05,0,0
70.501,-165.97,44.816,557.19,52.701,5.1836,0,9.2093e-05,0,0
70.501,-165.94,44.711,336.09,0.74427,3.1266,0,5.5549e-05,0,0
70.501,-165.92,44.59,311.97,132.13,2.9023,0,5.1563e-05,0,0
70.5,-165.89,44.549,352.03,104.96,3.275,0,5.8184e-05,0,0
70.501,-165.87,44.608,176.16,104.72,1.6388,0,2.9116e-05,0,0
70.501,-165.84,44.508,266.75,105.64,2.4816,0,4.4089e-05,0,0
70.501,-165.82,44.359,231.11,145.68,2.1501,0,3.8199e-05,0,0
70.501,-165.79,44.42,467.29,111.92,4.3472,0,7.7234e-05,0,0
70.5,-165.77,44.396,504.39,131.82,4.6924,0,8.3367e-05,0,0
70.5,-165.74,44.014,394.33,79.976,3.6685,0,6.5175e-05,0,0
70.5,-165.72,43.875,795.32,33.1,7.3989,0,0.00013145,0,0
70.5,-165.69,43.984,685.3,3.1122,6.3753,0,0.00011327,0,0
70.5,-165.67,44.094,954,48.085,8.8751,0,0.00015768,0,0
70.5,-165.64,44.039,897.01,54.278,8.345,0,0.00014826,0,0
70.5,-165.62,43.82,565.21,13.78,5.2582,0,9.3419e-05,0,0
70.5,-165.59,43.851,352.26,14.613,3.2771,0,5.8221e-05,0,0
70.5,-165.57,43.862,420.64,10.973,3.9132,0,6.9524e-05,0,0
70.5,-165.54,43.831,287.19,0.65496,2.6718,0,4.7468e-05,0,0
70.5,-165.52,43.617,356.05,2.3851,3.3123,0,5.8848e-05,0,0
70.534,-165.46,43.618,566.42,0.051263,5.2694,0,9.3618e-05,0,0
70.526,-165.45,43.439,935.37,0.50111,8.7018,0,0.0001546,0,0
70.518,-165.45,43.339,735,0.50586,6.8378,0,0.00012148,0,0
70.51,-165.44,43.331,840.99,5.1489,7.8238,0,0.000139,0,0
70.503,-165.43,43.355,748.11,28.844,6.9597,0,0.00012365,0,0
70.5,-165.41,43.433,781.93,30.001,7.2743,0,0.00012924,0,0
70.5,-165.38,43.597,1183.6,15.958,11.011,0,0.00019563,0,0
70.5,-165.36,43.332,747.8,3.6605,6.9568,0,0.0001236,0,0
70.5,-165.33,43.281,862.16,2.703,8.0208,0,0.0001425,0,0
70.5,-165.31,43.368,904.82,34.393,8.4176,0,0.00014955,0,0
70.5,-165.28,43.508,786.85,1.6236,7.3201,0,0.00013005,0,0
70.5,-165.26,43.455,925.57,7.1737,8.6106,0,0.00015298,0,0
70.5,-165.23,43.329,506,3.9652,4.7074,0,8.3633e-05,0,0
70.5,-165.21,43.244,325.84,2.2821,3.0313,0,5.3855e-05,0,0
70.5,-165.18,43.373,267.55,1.5309,2.4891,0,4.4222e-05,0,0
70.5,-165.16,43.616,206.15,3.1851,1.9178,0,3.4073e-05,0,0
70.5,-165.13,43.869,204.24,39.678,1.9,0,3.3756e-05,0,0
70.5,-165.08,43.594,383.07,6.9084,3.5637,0,6.3315e-05,0,0
70.5,-165.05,43.544,624.24,4.332,5.8074,0,0.00010318,0,0
70.5,-165.03,43.769,713.5,26.119,6.6377,0,0.00011793,0,0
70.5,-165,43.834,1008.3,19.736,9.3804,0,0.00016665,0,0
70.5,-164.98,44.019,995.88,53.03,9.2648,0,0.0001646,0,0
70.5,-164.95,44.322,310.96,48.24,2.8928,0,5.1395e-05,0,0
70.5,-164.93,44.738,186.83,182.31,1.7381,0,3.088e-05,0,0
70.5,-164.9,44.688,243.65,7.2879,2.2667,0,4.0271e-05,0,0
70.5,-164.88,44.686,166.37,28.253,1.5478,0,2.7498e-05,0,0
70.5,-164.85,44.894,216.74,18.749,2.0163,0,3.5823e-05,0,0
70.5,-164.83,44.384,228.42,58.586,2.125,0,3.7754e-05,0,0
70.5,-164.8,44.328,98.984,190.16,0.92086,0,1.636e-05,0,0
70.5,-164.78,44.543,156.06,207.55,1.4519,0,2.5794e-05,0,0
70.501,-164.75,44.931,327.87,117.26,3.0502,0,5.4191e-05,0,0
70.501,-164.73,44.817,241.05,200.27,2.2425,0,3.9841e-05,0,0
70.5,-164.71,44.464,286.76,326.75,2.6678,0,4.7397e-05,0,0
70.5,-164.68,44.843,320.88,107.26,2.9852,0,5.3035e-05,0,0
70.5,-164.66,44.692,713.05,46.924,6.6335,0,0.00011785,0,0
70.5,-164.63,44.52,1911.2,63.384,17.78,0,0.00031589,0,0
70.5,-164.61,44.605,760.66,75.278,7.0764,0,0.00012572,0,0
70.5,-164.58,45.027,686.11,111.01,6.3829,0,0.0001134,0,0
70.5,-164.56,45.755,460.86,207.56,4.2874,0,7.6171e-05,0,0
70.5,-164.53,45.653,272.06,198.55,2.531,0,4.4967e-05,0,0
70.5,-164.51,44.943,467.87,115.61,4.3526,0,7.7329e-05,0,0
70.5,-164.48,44.443,426.18,0.25642,3.9648,0,7.0439e-05,0,0
70.501,-164.46,44.254,1158.5,25.627,10.778,0,0.00019148,0,0
70.501,-164.43,44.074,1381.7,14.304,12.854,0,0.00022837,0,0
70.501,-164.41,43.883,709.36,4.0153,6.5992,0,0.00011724,0,0
70.501,-164.38,43.737,486.28,19.962,4.5102,1.1195e-05,8.0099e-05,0,0
70.501,-164.36,43.628,477.28,1.0373,3.9322,0.00041595,6.8689e-05,0,0
70.5,-164.33,44.393,240.71,9.9804,1.9277,0.00025523,3.3528e-05,0,0
70.5,-164.31,44.198,281.35,8.6991,2.5439,6.0182e-05,4.5026e-05,0,0
70.5,-164.28,43.961,360.52,14.533,2.6921,0.00054196,4.6302e-05,0,0
70.5,-164.26,43.979,333.74,16.023,2.529,0.00047151,4.3603e-05,0,0
70.5,-164.23,44.078,275.54,64.134,1.7223,0.00068867,2.8659e-05,0,0
70.5,-164.21,44.271,197.31,75.363,1.1572,0.00055553,1.8994e-05,0,0
70.5,-164.18,43.897,227.17,125.52,1.7593,0.00028992,3.044e-05,0,0
70.5,-164.16,43.497,226.64,121.75,1.9864,9.9906e-05,3.501e-05,0,0
70.5,-164.13,43.781,227.97,119.22,1.9544,0.00013625,3.4339e-05,0,0
70.5,-164.11,43.832,419.84,74.715,3.5745,0.00027128,6.2742e-05,0,0
70.5,-164.08,43.461,640.85,98.533,5.9325,2.403e-05,0.00010533,0,0
70.5,-164.06,43.223,387.04,73.054,3.5259,6.1207e-05,6.247e-05,0,0
70.5,-164.03,43.159,266.25,31.999,2.3292,0.00012097,4.1041e-05,0,0
70.499,-164.01,43.132,381.11,23.041,3.3178,0.00018642,5.842e-05,0,0
70.543,-164.06,44.06,672.77,20.487,6.0692,0.00015532,0.00010739,0,0
70.536,-164.05,44.185,977.72,23.652,8.6388,0.00037421,0.00015243,0,0
70.529,-164.04,43.443,760.38,58.556,6.976,8.0143e-05,0.00012371,0,0
70.522,-164.02,43.406,796.2,56.133,7.2022,0.0001678,0.00012748,0,0
70.515,-164.01,43.152,439.8,48.331,3.938,0.00012567,6.9609e-05,0,0
70.508,-164,42.966,348.87,74.782,3.1351,9.0475e-05,5.5444e-05,0,0
70.503,-163.98,42.888,359.14,18.77,3.2773,5.2187e-05,5.8079e-05,0,0
70.501,-163.95,42.717,318.48,20.899,2.9494,1.0975e-05,5.237e-05,0,0
70.5,-163.93,42.437,273.7,3.5303,2.4229,0.00010101,4.2761e-05,0,0
70.5,-163.9,42.038,420.45,2.3611,3.5078,0.00033053,6.139e-05,0,0
70.5,-163.88,41.829,600.98,2.551,5.4074,0.0001503,9.5646e-05,0,0
70.5,-163.85,41.908,281.8,32.467,2.4972,0.00010193,4.4078e-05,0,0
70.5,-163.83,41.456,329.97,1.1655,2.8448,0.00018416,5.0023e-05,0,0
70.5,-163.8,40.592,287.54,5.1172,2.1232,0.00045185,3.6449e-05,0,0
70.5,-163.78,39.843,379.5,1.5466,3.5272,0,0.00076611,0,0
70.5,-163.75,39.113,440.49,0.26342,4.0951,0,0.00067087,0,0
70.5,-163.73,39.862,434.73,0.41185,4.0427,0,0.00042355,0,0
70.5,-163.7,39.463,258.36,0.05529,2.4027,0,0.0002281,0,0
70.5,-163.68,39.124,180.03,16.742,1.6733,0,0.00035719,0,0
70.5,-163.65,38.754,328.04,2.029,3.0508,0,0.00028043,0,0
70.5,-163.63,38.674,310.07,1.713,2.8837,0,0.00024147,0,0
70.5,-163.6,38.596,402.58,3.4177,3.7443,0,0.00028205,0,0
70.5,-163.58,38.284,436.83,15.558,4.063,0,0.00025629,0,0
70.5,-163.55,38.044,491.74,1.1388,4.5729,0,0.00047936,0,0
70.5,-163.53,38.176,382.5,0.3923,3.5539,0,0.0010444,0,0
70.501,-163.5,38.243,317.89,1.6017,2.9568,0,0.00018307,0,0
70.501,-163.48,38.15,282,0.77712,2.6231,0,0.00012677,0,0
70.5,-163.45,37.83,305.06,1.1764,2.8376,0,0.00014584,0,0
70.5,-163.43,37.661,323.31,32.822,3.0046,0,0.00074595,0,0
70.5,-163.4,37.645,190.13,41.364,1.7687,0,5.1554e-05,0,0
70.5,-163.38,37.691,239.85,46.646,2.2311,0,0.00010348,0,0
70.5,-163.36,37.492,204.42,130.87,1.8998,0,0.000452,0,0
70.5,-163.33,37.236,169.81,42.73,1.5781,0,0.00039353,0,0
70.5,-163.31,37.062,219.73,2.2459,2.0412,0,0.00066978,0,0
70.5,-163.28,37.074,180.04,40.864,1.672,0,0.00066097,0,0
70.502,-163.26,37.041,119.88,22.068,1.1133,0,0.00045639,0,0
70.5,-163.5,38.364,301.73,0.91475,2.8054,0,0.00038315,0,0
70.5,-163.48,38.242,408.38,0.39386,3.7971,0,0.00051277,0,0
70.501,-163.45,37.828,502.65,5.4825,4.6755,0,0.0002426,0,0
70.5,-163.43,37.67,392.03,0.66266,3.6468,0,0.00011736,0,0
70.5,-163.4,37.651,336.77,7.9921,3.1328,0,0.00010285,0,0
70.501,-163.38,37.697,227.63,12.986,2.1171,0,0.00015487,0,0
70.501,-163.35,37.47,185.74,130.46,1.727,0,0.00024079,0,0
70.501,-163.33,37.265,382.47,18.119,3.5553,0,0.00067683,0,0
70.501,-163.3,37.096,446.74,2.4532,4.1527,0,0.00079507,0,0
70.501,-163.28,37.056,547.77,2.049,5.0918,0,0.00098818,0,0
70.501,-163.25,36.796,221.02,8.7375,2.0523,0,0.00088049,0,0
70.501,-163.23,36.421,132.46,0.68973,1.2302,0,0.00046735,0,0
70.501,-163.2,36.127,173.95,4.7649,1.6163,0,0.00046176,0,0
70.501,-163.18,35.869,200.93,2.3495,1.8665,0,0.0006238,0,0
70.501,-163.15,35.811,304.08,7.0052,2.8248,0,0.00094364,0,0
70.501,-163.13,35.447,208.18,36.987,1.9334,0,0.00076896,0,0
70.501,-163.1,35.362,305.02,19.516,2.8327,0,0.0011103,0,0
70.501,-163.08,35.43,169.58,4.0711,1.5718,0,0.0012929,0,0
70.501,-163.05,35.251,149.69,2.9376,1.3906,0,0.0004626,0,0
70.501,-163.03,35.348,160.73,7.2575,1.4934,0,0.00043664,0,0
70.501,-163,35.27,62.45,0.55298,0.5794,0,0.00035136,0,0
70.501,-162.98,35.23,57.434,14.991,0.53103,0,0.0007213,0,0
70.501,-162.95,35.719,65.195,0.25968,0.60387,0,0.00058297,0,0
70.501,-162.93,35.802,168.02,0.70512,1.5583,0,0.00027063,0,0
70.501,-162.9,35.564,155.62,1.374,1.4423,0,0.00029871,0,0
70.501,-162.88,35.35,154.57,0.39748,1.4337,0,0.00024235,0,0
70.501,-162.85,35.539,154.58,0.76039,1.4338,0,0.00024233,0,0
70.501,-162.83,35.666,197.85,1.2358,1.8334,0,0.00039512,0,0
70.501,-162.8,35.579,477.35,6.1389,4.4186,0,0.0012033,0,0
70.501,-162.78,35.48,405.09,1.0478,3.7175,0,0.0026586,0,0
70.501,-162.75,35.407,508.19,3.3067,4.6966,0,0.0016618,0,0
70.5,-162.73,35.253,307.99,1.8399,2.8608,0,0.00027873,0,0
70.5,-162.7,35.025,385.64,1.6243,3.5636,0,0.0012842,0,0
70.5,-162.68,34.79,825.61,1.3949,7.6671,0,0.00082963,0,0
70.5,-162.65,34.64,1481.8,4.2913,13.617,0,0.0087652,0,0
70.5,-162.63,34.585,1447.2,2.7108,13.459,0,0.00048983,0,0
70.5,-162.6,34.594,755.85,1.7662,6.9656,0,0.0034808,0,0
70.5,-162.58,34.535,766.62,2.0675,7.1048,0,0.0015036,0,0
70.5,-162.55,34.294,852.82,5.3091,7.8977,0,0.0019777,0,0
70.5,-162.53,33.888,1021.9,2.461,9.443,0,0.0034278,0,0
70.5,-162.5,33.511,379.96,3.1884,3.5058,0,0.0015367,0,0
70.498,-162.45,32.325,337.48,5.1731,3.0974,0,0.009219,0,0
70.499,-162.47,33.06,333.76,2.5992,3.0632,0,0.0091173,0,0
70.5,-162.5,33.609,297.79,2.2165,2.7331,0,0.0081348,0,0
70.5,-162.52,34.079,367.69,0.60212,3.3745,0,0.010044,0,0
70.54,-162.43,36.108,315.7,20.469,2.8974,0,0.0086239,0,0
70.533,-162.44,35.781,401.7,1.8478,3.6867,0,0.010973,0,0
70.525,-162.45,35.272,343.42,0.86669,3.1518,0,0.0093811,0,0
70.518,-162.46,34.609,363.31,5.911,3.3344,0,0.0099245,0,0
70.51,-162.47,33.855,273.63,0.61262,2.5113,0,0.0074748,0,0
70.502,-162.47,32.986,359.13,2.6651,3.296,0,0.0098103,0,0
70.499,-162.46,32.257,408.12,2.2517,3.7456,0,0.011148,0,0
70.499,-162.43,31.81,349.4,0.43732,3.2067,0,0.0095446,0,0
70.499,-162.41,31.476,592.83,6.5635,5.4408,0,0.016194,0,0
70.5,-162.38,31.172,376.32,15.159,3.4538,0,0.01028,0,0
70.5,-162.36,30.879,554.32,1.8233,5.0875,0,0.015142,0,0
70.5,-162.33,30.87,548.71,0.26902,5.0359,0,0.014989,0,0
70.5,-162.31,31.018,518.52,259.31,4.7589,0,0.014164,0,0
70.5,-162.28,31.244,278.35,1.2601,2.5547,0,0.0076037,0,0
70.5,-162.26,31.557,313.19,0.52143,2.8744,0,0.0085553,0,0
70.5,-162.23,31.675,133.55,0.2071,1.2211,0,0.0034486,0,0
70.501,-162.21,31.436,80.71,6.2858,0.72286,0,0.001435,0,0
70.5,-162.18,30.997,30.664,0.98607,0.27464,0,0.00054521,0,0
70.5,-162.16,29.805,16.402,0.81975,0.1469,0,0.00029163,0,0
70.5,-162.13,27.503,10.374,4.0558,0.092909,0,0.00018444,0,0
70.5,-162.11,24.243,15.565,0.62246,0.13941,0,0.00027675,0,0
70.5,-162.08,21.2,45.078,0.45078,0.40373,0,0.00080148,0,0
70.5,-162.06,21.235,19.019,2.1095,0.17034,0,0.00033815,0,0
70.5,-162.03,21.732,42.114,2.4318,0.37719,0,0.00074879,0,0
70.5,-162.01,22.346,22.572,4.6793,0.20216,0,0.00040132,0,0
70.5,-161.98,22.992,20.137,1.419,0.18035,0,0.00035803,0,0
70.5,-161.96,23.269,63.929,1.1409,0.57256,0,0.0011366,0,0
70.5,-161.93,23.423,27.12,0.64692,0.2429,0,0.0004822,0,0
70.5,-161.91,23.901,74.559,0.322,0.66777,0,0.0013256,0,0
70.5,-161.88,24.255,72.944,0.63866,0.6533,0,0.0012969,0,0
70.5,-161.86,24.875,87.524,5.6509,0.78389,0,0.0015562,0,0
70.5,-161.83,25.523,81.057,2.2509,0.72597,0,0.0014412,0,0
70.5,-161.81,25.701,46.891,1.0832,0.41997,0,0.00083372,0,0
70.5,-161.78,25.678,26.654,0.81425,0.23872,0,0.0004739,0,0
70.5,-161.76,25.916,33.805,1.6452,0.30277,0,0.00060105,0,0
70.501,-161.73,25.887,19.525,1.0697,0,0.0063884,0.00027446,0,0
70.5,-161.71,26.087,19.397,0.10241,0,0.0063466,0.00027266,0,0
70.5,-161.68,26.295,29.092,0.37209,0,0.0095189,0.00040895,0,0
70.5,-161.66,26.515,71.23,0.15669,0,0.023306,0.0010013,0,0
70.5,-161.63,26.676,60.505,0.073673,0,0.019797,0.00085051,0,0
70.5,-161.61,26.979,22.216,0.35067,0,0.0072689,0.00031229,0,0
70.5,-161.58,26.984,33.623,8.1052,0,0.011001,0.00047264,0,0
70.5,-161.56,27.299,24.55,0.67815,0,0.0080326,0.0003451,0,0
70.5,-161.53,27.469,42.061,1.0858,0,0.013762,0.00059125,0,0
70.5,-161.51,27.744,55.168,0.67649,0,0.018051,0.00077549,0,0
70.5,-161.48,27.762,66.048,0.19169,0,0.021611,0.00092843,0,0
70.5,-161.46,26.98,23.744,0.62242,0,0.0077688,0.00033376,0,0
70.5,-161.44,26.849,36.783,0.25089,0,0.012035,0.00051705,0,0
70.5,-161.41,26.768,20.828,4.6785,0,0.0068147,0.00029277,0,0
70.5,-161.39,26.383,28.668,0.45149,0,0.00938,0.00040298,0,0
70.5,-161.36,26.028,31.983,0.028173,0,0.010465,0.00044958,0,0
70.5,-161.34,26.005,32.69,0.55954,0,0.010696,0.00045951,0,0
70.5,-161.31,25.624,20.837,1.1623,0,0.0068176,0.0002929,0,0
70.5,-161.29,25.288,36.977,0.93375,0,0.012099,0.00051979,0,0
70.5,-161.26,25.133,30.917,2.8617,0,0.010116,0.00043459,0,0
70.501,-161.24,25.308,14.282,0.010743,0,0.0046728,0.00020075,0,0
70.501,-161.21,25.603,16.887,0.081108,0,0.0055252,0.00023737,0,0
70.5,-161.19,25.899,27.124,0.50193,0,0.0088747,0.00038127,0,0
70.5,-161.16,26.175,17.754,6.6049,0,0.005809,0.00024957,0,0
70.5,-161.14,25.549,20.61,0.11479,0,0.0067436,0.00028972,0,0
70.5,-161.11,25.24,18.09,0.84365,0,0.0059188,0.00025428,0,0
70.5,-161.09,24.705,19.159,0.25036,0,0.0062687,0.00026932,0,0
70.5,-161.06,24.526,18.89,0.32577,0,0.0061806,0.00026553,0,0
70.5,-161.04,24.355,67.467,0.016359,0,0.022075,0.00094838,0,0
70.5,-161.01,24.121,22.666,0.44371,0,0.0074162,0.00031861,0,0
70.502,-161,23.466,26.301,0.45016,0,0.0086054,0.00036971,0,0
70.509,-161,24.901,36.371,0.23599,0,0.0119,0.00051126,0,0
70.517,-161.01,26.055,74.02,0.83526,0,0.024219,0.0010405,0,0
70.519,-161.02,26.614,16.424,1.5679,0,0.0053739,0.00023087,0,0
70.514,-161.04,25.85,21.804,0.54617,0,0.0071341,0.00030649,0,0
70.509,-161.06,25.745,15.991,0.36201,0,0.0052321,0.00022478,0,0
70.504,-161.08,25.485,17.263,0.3053,0,0.0056485,0.00024267,0,0
70.5,-161.1,25.339,25.398,0.33745,0,0.0083101,0.00035702,0,0
70.495,-161.12,25.514,75.569,0.51652,0,0.024726,0.0010623,0,0
70.49,-161.14,25.203,18.75,1.4504,0,0.0061349,0.00026357,0,0
70.486,-161.17,24.882,9.4098,1.094,0,0.0030788,0.00013227,0,0
70.482,-161.19,24.813,15.933,0.40524,0,0.0052132,0.00022397,0,0
70.478,-161.21,24.602,21.557,2.3291,0,0.0070532,0.00030302,0,0
70.48,-161.23,24.838,14.082,0.72889,0,0.0046075,0.00019795,0,0
70.485,-161.23,25.401,11.223,3.3805,0,0.003672,0.00015776,0,0
70.49,-161.21,25.769,2.3901,3.2835,0,0.00078203,3.3597e-05,0,0
70.532,-160.86,25.874,30.967,0.46222,0,0.010132,0.0004353,0,0
70.54,-160.85,26.167,14.256,0.63562,0,0.0046646,0.0002004,0,0
70.548,-160.85,27.248,9.106,0.84022,0,0.0029794,0.000128,0,0
70.556,-160.84,27.728,27.79,0.050165,0,0.0090926,0.00039064,0,0
70.564,-160.84,27.923,32.235,0.053437,0,0.010547,0.00045312,0,0
70.573,-160.84,27.74,19.168,0.59923,0,0.0062716,0.00026944,0,0
70.581,-160.83,27.955,28.734,0.026961,0,0.0094015,0.00040391,0,0
70.589,-160.83,28.705,20.765,0.23448,0,0.0067941,0.00029189,0,0
70.598,-160.83,30.173,18.155,0.12403,0,0.0059401,0.0002552,0,0
70.606,-160.83,32.585,14.392,1.0205,0.093365,0.0018284,7.8552e-05,0,0
70.614,-160.83,33.447,74.302,0.75193,0.78798,0,0,0,0
